58	117.124	ACTA1	chr1	229566990	229569845
55746	186.64	NUP133	chr1	229577041	229644090
23456	209.201	ABCB10	chr1	229652326	229694444
27097	148.738	TAF5L	chr1	229728863	229761796
9816	144.998	URB2	chr1	229761960	229795949
2590	156.002	GALNT2	chr1	230193533	230417878
79605	122.596	PGBD5	chr1	230457389	230561676
22796	169.063	COG2	chr1	230778199	230829733
183	141.693	AGT	chr1	230838269	230850338
10753	188.705	CAPN9	chr1	230883127	230937520
84886	162.949	C1orf198	chr1	230972862	231005337
79573	144.622	TTC13	chr1	231041984	231114620
64801	202.657	ARV1	chr1	231114792	231136481
375061	176.8	FAM89A	chr1	231154701	231175997
440730	201.367	TRIM67	chr1	231298671	231357316
128061	195.549	C1orf131	chr1	231359506	231376935
8443	155.199	GNPAT	chr1	231376916	231413721
149371	184.752	EXOC8	chr1	231468474	231473620
83932	177.932	SPRTN	chr1	231473679	231490775
54583	149.607	EGLN1	chr1	231499494	231560792
7257	180.901	TSNAX	chr1	231664396	231702271
27185	202.814	DISC1	chr1	231762558	231859822
57568	180.253	SIPA1L2	chr1	232533709	232651356
54627	144.502	MAP10	chr1	232940635	232946094
84284	179.745	NTPCR	chr1	233086274	233114550
80003	187.909	PCNX2	chr1	233119879	233431461
84451	163.304	MAP3K21	chr1	233463511	233520896
3775	170.12	KCNK1	chr1	233749747	233808260
148641	209.177	SLC35F3	chr1	234040455	234460266
388753	175.19	COA6	chr1	234509180	234519797
6894	134.164	TARBP1	chr1	234527056	234614851
359948	217.819	IRF2BP2	chr1	234740012	234745273
9804	213.374	TOMM20	chr1	235272655	235292258
23029	186.056	RBM34	chr1	235294495	235324933
51742	210.421	ARID4B	chr1	235330207	235490804
9453	192.769	GGPS1	chr1	235491750	235507846
6905	203.558	TBCE	chr1	235530672	235612285
148789	205.961	B3GALNT2	chr1	235610502	235667783
2786	168.977	GNG4	chr1	235710982	235813295
1130	193.973	LYST	chr1	235824328	236047010
4811	165.887	NID1	chr1	236139129	236228483
7107	155.862	GPR137B	chr1	236305829	236372211
56605	123.975	ERO1B	chr1	236378419	236445341
128178	163.304	EDARADD	chr1	236557677	236648010
3964	167.128	LGALS8	chr1	236681511	236716281
55127	182.826	HEATR1	chr1	236712302	236767843
88	200.613	ACTN2	chr1	236849751	236927929
4548	164.072	MTR	chr1	236958578	237067283
645745	139.543	MT1HL1	chr1	237167400	237167720
6262	162.686	RYR2	chr1	237205699	237997290
57829	147.908	ZP4	chr1	238045674	238054224
1131	171.968	CHRM3	chr1	239550227	240078751
56776	204.579	FMN2	chr1	240255182	240638491
64388	131.33	GREM2	chr1	240652870	240775464
6000	183.081	RGS7	chr1	240938811	241520532
2271	188.756	FH	chr1	241660854	241683087
8564	133.431	KMO	chr1	241695431	241758951
23596	144.138	OPN3	chr1	241756449	241803703
1122	147.737	CHML	chr1	241792164	241799234
128025	136.439	WDR64	chr1	241815577	241965436
9156	146.117	EXO1	chr1	242011490	242053243
441925	255.31	BECN2	chr1	242121066	242122366
440738	118.443	MAP1LC3C	chr1	242158789	242162387
200150	161.55	PLD5	chr1	242251686	242612786
9859	191.982	CEP170	chr1	243287727	243418710
10806	197.283	SDCCAG8	chr1	243419304	243663396
10000	211.641	AKT3	chr1	243651532	244006586
10472	187.687	ZBTB18	chr1	244212238	244220782
200159	140.111	C1orf100	chr1	244515934	244552390
159	179.184	ADSS	chr1	244571791	244615438
257044	198.305	CATSPERE	chr1	244624670	244803664
51029	180.746	DESI2	chr1	244816347	244872338
116228	178.838	COX20	chr1	244998605	245008367
3192	200.451	HNRNPU	chr1	245013599	245027829
84288	164.471	EFCAB2	chr1	245133168	245251150
55083	154.45	KIF26B	chr1	245318284	245872736
64754	150.312	SMYD3	chr1	245912639	246670646
64216	168.501	TFB2M	chr1	246703860	246729567
163882	191.279	CNST	chr1	246729636	246811546
51097	164.584	SCCPDH	chr1	246887375	246931442
25909	161.291	AHCTF1	chr1	247002397	247095282
57116	114.646	ZNF695	chr1	247108846	247171397
93474	154.275	ZNF670	chr1	247197937	247242117
79862	120.846	ZNF669	chr1	247263261	247267676
7678	124.997	ZNF124	chr1	247285274	247335321
317705	152.685	VN1R5	chr1	247419371	247420449
84838	192.153	ZNF496	chr1	247460712	247495244
114548	140.875	NLRP3	chr1	247579455	247612408
127623	234.169	OR2B11	chr1	247614328	247615286
441932	256.283	OR2W5	chr1	247654367	247655713
148823	142.998	GCSAML	chr1	247670357	247740994
81472	158.221	OR2C3	chr1	247693431	247697143
81470	242.94	OR2G2	chr1	247751659	247752617
81469	222.351	OR2G3	chr1	247768885	247769819
441933	223.792	OR13G1	chr1	247835417	247836345
343169	239.795	OR6F1	chr1	247875128	247876059
26188	193.745	OR1C1	chr1	247920761	247921710
284532	239.335	OR14A16	chr1	247978099	247979033
391189	240.575	OR11L1	chr1	248004227	248005200
25893	170.729	TRIM58	chr1	248020498	248043440
343171	175.521	OR2W3	chr1	248058886	248059835
343172	229.664	OR2T8	chr1	248084317	248085260
284521	155.801	OR2L13	chr1	248100328	248264226
391190	243.229	OR2L8	chr1	248112157	248113100
391191	237.745	OR2AK2	chr1	248128631	248129643
81466	258.445	OR2L5	chr1	248185247	248186190
26246	172.385	OR2L2	chr1	248201471	248202609
391192	240.336	OR2L3	chr1	248223981	248224924
127059	241.731	OR2M5	chr1	248308447	248309390
391194	226.892	OR2M2	chr1	248343285	248344333
127062	238.024	OR2M3	chr1	248366367	248367310
26245	204.963	OR2M4	chr1	248402228	248403168
391195	241.761	OR2T33	chr1	248436151	248437118
127064	248.74	OR2T12	chr1	248457915	248458882
391196	238.333	OR2M7	chr1	248486929	248487872
127066	237.136	OR14C36	chr1	248512074	248513017
127074	241.951	OR2T4	chr1	248524880	248525931
254879	237.827	OR2T6	chr1	248550907	248551838
26696	235.598	OR2T1	chr1	248569293	248570407
401992	243.572	OR2T2	chr1	248616096	248617075
343173	244.739	OR2T3	chr1	248636649	248637610
401993	239.057	OR2T5	chr1	248651887	248652839
391211	243.559	OR2G6	chr1	248684945	248685900
343563	241.113	OR2T29	chr1	248721842	248722794
127068	228.911	OR2T34	chr1	248737099	248738060
127069	227.231	OR2T10	chr1	248756128	248757071
127077	231.277	OR2T11	chr1	248789476	248790431
403244	230.724	OR2T35	chr1	248801585	248802561
403239	228.086	OR2T27	chr1	248813229	248814187
401994	239.786	OR14I1	chr1	248844667	248845607
646627	193.101	LYPD8	chr1	248902714	248903153
80851	166.973	SH3BP5L	chr1	249104642	249119567
79894	146.293	ZNF672	chr1	249132374	249143718
55657	141.434	ZNF692	chr1	249144200	249153317
267002	204.804	PGBD2	chr1	249200439	249213347
347688	234.108	TUBB8	chr10	92825	95180
10771	208.938	ZMYND11	chr10	180402	300579
22982	211.055	DIP2C	chr10	320127	735610
23185	189.441	LARP4B	chr10	852851	977647
23560	198.064	GTPBP4	chr10	1034346	1063710
91734	119.601	IDI2	chr10	1064844	1071801
3422	147.079	IDI1	chr10	1085357	1094825
22884	191.917	WDR37	chr10	1102773	1178239
105	167.279	ADARB2	chr10	1223250	1779672
5214	180.865	PFKP	chr10	3109709	3178999
10531	161.976	PITRM1	chr10	3179916	3215035
1316	153.574	KLF6	chr10	3818185	3827475
83592	186.179	AKR1E2	chr10	4868366	4890253
1645	158.73	AKR1C1	chr10	5005451	5020160
1646	159.572	AKR1C2	chr10	5029965	5046208
8644	125.243	AKR1C3	chr10	5090955	5149880
1109	117.53	AKR1C4	chr10	5238795	5260912
114131	143.591	UCN3	chr10	5406969	5416657
79861	114.381	TUBAL3	chr10	5435058	5446795
10276	153.902	NET1	chr10	5454511	5501021
51806	119.107	CALML5	chr10	5540655	5541535
810	199.232	CALML3	chr10	5566849	5568233
79754	134.629	ASB13	chr10	5680817	5708560
54906	165.537	FAM208B	chr10	5726798	5729380
2665	189.447	GDI2	chr10	5807183	5855514
54522	196.729	ANKRD16	chr10	5903686	5931862
84893	232.064	FBXO18	chr10	5931532	5979560
3601	131.505	IL15RA	chr10	5994331	6019576
3559	172.12	IL2RA	chr10	6052654	6104335
84991	143.143	RBM17	chr10	6130946	6159424
5209	132.515	PFKFB3	chr10	6186838	6277509
5588	136.101	PRKCQ	chr10	6436056	6622265
57713	151.74	SFMBT2	chr10	7200583	7451305
80760	170.446	ITIH5	chr10	7601229	7708963
3698	135.291	ITIH2	chr10	7745233	7791485
22944	172.065	KIN	chr10	7792922	7829992
509	207.686	ATP5C1	chr10	7830064	7849764
83860	195.433	TAF3	chr10	7860464	8057018
2625	151.239	GATA3	chr10	8096664	8117166
10659	158.359	CELF2	chr10	10504475	11373420
9712	152.777	USP6NL	chr10	11502506	11653790
79746	125.126	ECHDC3	chr10	11784353	11806067
254427	177.42	PROSER2	chr10	11865394	11914278
26019	159.208	UPF2	chr10	11962018	12085171
55526	140.308	DHTKD1	chr10	12110913	12165229
55176	139.938	SEC61A2	chr10	12171637	12211959
11164	185.234	NUDT5	chr10	12207324	12238145
8872	192.152	CDC123	chr10	12237958	12292591
57118	152.572	CAMK1D	chr10	12391539	12868465
83643	151.898	CCDC3	chr10	12938622	13043706
10133	173.232	OPTN	chr10	13142079	13180278
55388	161.855	MCM10	chr10	13203551	13253106
221044	142.838	UCMA	chr10	13263763	13276330
5264	154.539	PHYH	chr10	13319793	13341748
22929	186.203	SEPHS1	chr10	13359435	13390300
222389	228.893	BEND7	chr10	13480481	13544978
8559	206.639	PRPF18	chr10	13628936	13672870
55691	190.831	FRMD4A	chr10	13685703	13749569
83641	179.104	FAM107B	chr10	14560553	14614190
441549	163.602	CDNF	chr10	14861248	14879985
51182	184.936	HSPA14	chr10	14880156	14913742
79723	150.482	SUV39H2	chr10	14920779	14946306
64421	159.995	DCLRE1C	chr10	14939560	14996433
644890	143.79	MEIG1	chr10	15001351	15030048
55301	138.229	OLAH	chr10	15085892	15115853
414149	236.483	ACBD7	chr10	15117471	15130777
10557	136.01	RPP38	chr10	15139176	15146258
9397	169.871	NMT2	chr10	15147768	15210697
221061	223.734	FAM171A1	chr10	15253641	15413060
8516	154.583	ITGA8	chr10	15555945	15762336
80013	147.856	MINDY3	chr10	15820165	15902534
9317	152.491	PTER	chr10	16478939	16555746
389941	244.101	C1QL3	chr10	16555739	16564006
6251	205.533	RSU1	chr10	16632614	16859455
8029	113.509	CUBN	chr10	16865962	17171818
1787	157.394	TRDMT1	chr10	17179332	17244072
7431	170.712	VIM	chr10	17270255	17279594
338596	249.258	ST8SIA6	chr10	17357410	17496388
9200	162.763	HACD1	chr10	17631955	17659375
8027	172.437	STAM	chr10	17686121	17758823
653567	238.981	TMEM236	chr10	17794257	18089856
4360	142.103	MRC1	chr10	17851339	18200093
221074	150.34	SLC39A12	chr10	18240765	18332223
783	197.696	CACNB2	chr10	18429603	18830690
221078	151.805	NSUN6	chr10	18834487	18940568
221079	163.449	ARL5B	chr10	18948310	18966942
340895	238.674	MALRD1	chr10	19337697	20023409
84898	163.717	PLXDC2	chr10	20105369	20578786
10529	207.991	NEBL	chr10	21068900	21463118
387638	136.771	C10orf113	chr10	21414689	21435490
399726	194.708	CASC10	chr10	21783418	21786215
387640	204.174	SKIDA1	chr10	21802406	21814613
8028	201.467	MLLT10	chr10	21822275	21846116
64215	143.774	DNAJC1	chr10	22045474	22292652
340900	253.268	EBLN1	chr10	22497740	22498914
23412	148.72	COMMD3	chr10	22605309	22609248
648	178.603	BMI1	chr10	22610136	22620416
9576	187.183	SPAG6	chr10	22634371	22706541
5305	157.275	PIP4K2A	chr10	22823763	23003505
219681	151.176	ARMC3	chr10	23216950	23327454
22921	174.472	MSRB2	chr10	23384424	23410944
256297	245.804	PTF1A	chr10	23481457	23483183
256815	174.159	C10orf67	chr10	23591162	23633776
220213	166.803	OTUD1	chr10	23728195	23731312
56243	221.621	KIAA1217	chr10	23983672	24836779
57584	209.419	ARHGAP21	chr10	24872535	25012599
56952	175.702	PRTFDC1	chr10	25137533	25241575
219670	143.206	ENKUR	chr10	25270905	25351210
79896	132.846	THNSL1	chr10	25305505	25315595
57512	190.005	GPR158	chr10	25464287	25891159
53904	149.582	MYO3A	chr10	26222999	26501467
2572	192.484	GAD2	chr10	26505233	26590050
54518	123.82	APBB1IP	chr10	26727263	26856734
23590	179.312	PDSS1	chr10	26986350	27035728
10006	200.157	ABI1	chr10	27035522	27150018
22852	187.972	ANKRD26	chr10	27293042	27389429
10730	195.109	YME1L1	chr10	27399037	27443351
84930	178.695	MASTL	chr10	27443750	27476884
91452	199.083	ACBD5	chr10	27484140	27529810
374308	243.329	PTCHD3	chr10	27687114	27703299
22931	192.223	RAB18	chr10	27793100	27831168
283078	195.798	MKX	chr10	27961800	28034780
55130	162.554	ARMC4	chr10	28101090	28272037
143098	189.879	MPP7	chr10	28339920	28591997
51322	211.452	WAC	chr10	28821514	28912043
25805	154.009	BAMBI	chr10	28966421	28971870
283080	200.038	C10orf126	chr10	29135334	29170828
84569	170.064	LYZL1	chr10	29577987	29600160
6840	170.983	SVIL	chr10	29746274	30025932
55149	176.273	MTPAP	chr10	30598727	30638269
1326	135.987	MAP3K8	chr10	30722947	30750764
119180	159.775	LYZL2	chr10	30900705	30918649
220929	175.121	ZNF438	chr10	31133562	31288448
6935	173.065	ZEB1	chr10	31607421	31818744
94134	170.264	ARHGAP12	chr10	32094323	32197856
3799	180.826	KIF5B	chr10	32297935	32345373
80314	181.432	EPC1	chr10	32556641	32636148
79741	124.241	CCDC7	chr10	32735007	32863494
3688	204.651	ITGB1	chr10	33189243	33224488
8829	192.654	NRP1	chr10	33466416	33623835
56288	186.034	PARD3	chr10	34398485	35104255
8453	184.478	CUL2	chr10	35297476	35363260
1390	166.055	CREM	chr10	35415766	35501888
219771	166.511	CCNY	chr10	35535906	35861600
219770	161.591	GJD4	chr10	35894335	35897865
8325	191.545	FZD8	chr10	35927174	35930364
91074	161.528	ANKRD30A	chr10	37414782	37521497
100288485	258.723	MTRNR2L7	chr10	37890363	37891861
57209	168.011	ZNF248	chr10	38065451	38146566
219749	204.4	ZNF25	chr10	38238497	38265585
7581	165.453	ZNF33A	chr10	38299575	38348997
7587	137.43	ZNF37A	chr10	38383261	38439199
7582	169.213	ZNF33B	chr10	43069628	43134287
9790	157.797	BMS1	chr10	43277951	43330387
5979	170.853	RET	chr10	43572514	43622954
55454	168.232	CSGALNACT2	chr10	43633890	43680756
221002	211.367	RASGEF1A	chr10	43689978	43762369
53828	155.532	FXYD4	chr10	43867089	43871785
3185	157.847	HNRNPF	chr10	43881062	43904658
8187	127.67	ZNF239	chr10	44051790	44070068
220992	160.502	ZNF485	chr10	44101852	44113354
7580	139.788	ZNF32	chr10	44139304	44144249
100130539	255.076	C10orf142	chr10	44788195	44790099
6387	170.795	CXCL12	chr10	44865598	44880547
643236	191.77	TMEM72	chr10	45406761	45432460
83937	163.722	RASSF4	chr10	45455216	45490174
11067	166.386	C10orf10	chr10	45471706	45474332
7570	171.023	ZNF22	chr10	45496270	45500779
79290	237.392	OR13A1	chr10	45798099	45811058
240	170.19	ALOX5	chr10	45869611	45941569
220972	143.576	42802	chr10	45950030	46090356
93550	212.981	ZFAND4	chr10	46110946	46168182
253725	186.458	WASHC2C	chr10	46222645	46288414
119016	148.732	AGAP4	chr10	46321037	46342923
26095	239.771	PTPN20	chr10	46550120	48827968
83849	219.117	SYT15	chr10	46955441	46970603
9721	156.658	GPRIN2	chr10	46993543	47000570
5540	131.324	NPY4R	chr10	47083531	47088322
653145	241.865	ANXA8	chr10	47157981	48271370
644054	262.08	FAM25C	chr10	47177201	49207827
100133093	265.546	FAM25G	chr10	47177219	49207827
642517	255.292	AGAP9	chr10	47191841	48237510
195977	251.377	ANTXRL	chr10	47658230	47701445
728113	198.959	ANXA8L1	chr10	47746847	47763042
118738	155.192	ZNF488	chr10	48355021	48373868
5949	122.142	RBP3	chr10	48381484	48390993
2658	122.046	GDF2	chr10	48411771	48416874
2662	133.881	GDF10	chr10	48425776	48439140
143162	234.759	FRMPD2	chr10	49364599	49383188
5599	178.535	MAPK8	chr10	49514679	49647404
58504	150.686	ARHGAP22	chr10	49654065	49864312
57705	165.441	WDFY4	chr10	49893515	50191003
474354	144.025	LRRC18	chr10	50117526	50122282
196740	182.344	VSTM4	chr10	50222287	50323579
170370	139.512	FAM170B	chr10	50339198	50342067
170371	181.679	C10orf128	chr10	50362766	50396447
118461	242.683	C10orf71	chr10	50507184	50535539
644168	244.353	DRGX	chr10	50574158	50604064
2074	159.01	ERCC6	chr10	50662523	50747171
267004	165.303	PGBD3	chr10	50723148	50732329
1103	120.763	CHAT	chr10	50817138	50873152
6572	140.807	SLC18A3	chr10	50818344	50820768
282966	193.635	C10orf53	chr10	50887681	50902950
55753	135.805	OGDHL	chr10	50942684	50970427
8505	136.221	PARG	chr10	51026317	51371373
4477	146.474	MSMB	chr10	51549550	51562520
8031	142.111	NCOA4	chr10	51565105	51590736
100287932	186.913	TIMM23	chr10	51592078	51623388
414189	259.892	AGAP6	chr10	51748075	51770261
387680	146.402	WASHC2A	chr10	51827645	51893271
56624	210.246	ASAH2	chr10	51946997	52008372
259230	162.394	SGMS1	chr10	52065342	52383739
653308	184.699	ASAH2B	chr10	52499445	52516948
29974	149.172	A1CF	chr10	52559166	52645437
5592	167.379	PRKG1	chr10	52750908	54058112
23283	136.082	CSTF2T	chr10	53455243	53459357
22943	136.584	DKK1	chr10	54074038	54077419
4153	118.554	MBL2	chr10	54525137	54531462
65217	210.183	PCDH15	chr10	55562530	56561053
11130	162.432	ZWINT	chr10	58117196	58121036
253430	141.842	IPMK	chr10	59951275	60027696
55847	169.589	CISD1	chr10	60028859	60049021
7321	150.325	UBE2D1	chr10	60094736	60130515
7019	199.541	TFAM	chr10	60144900	60158992
80114	186.813	BICC1	chr10	60272901	60591199
84457	155.11	PHYHIPL	chr10	60936345	61007536
220965	156.521	FAM13C	chr10	61005886	61122354
220963	151.505	SLC16A9	chr10	61410519	61469651
8030	173.71	CCDC6	chr10	61548503	61666416
288	176.319	ANK3	chr10	61786053	61900776
983	208.692	CDK1	chr10	62538086	62546829
9886	139.267	RHOBTB1	chr10	62629193	62704035
219623	141.574	TMEM26	chr10	63166397	63213210
219621	150.023	C10orf107	chr10	63422716	63526093
84159	165.149	ARID5B	chr10	63661010	63856709
219790	184.802	RTKN2	chr10	63952842	64028624
22891	170.795	ZNF365	chr10	64133913	64431773
84890	175.837	ADO	chr10	64564513	64568241
1959	117.508	EGR2	chr10	64571753	64578929
29982	154.469	NRBF2	chr10	64893004	64914793
221037	194.833	JMJD1C	chr10	64926978	65028985
221035	189.268	REEP3	chr10	65281120	65384885
29119	158.211	CTNNA3	chr10	67672273	69455951
347731	234.977	LRRTM3	chr10	68685789	68861311
56521	141.69	DNAJC12	chr10	69556424	69597939
23411	187.553	SIRT1	chr10	69644424	69678149
26091	197.035	HERC4	chr10	69681653	69835105
84665	174.773	MYPN	chr10	69865871	69971775
220202	179.695	ATOH7	chr10	69990349	69991872
64081	149.497	PBLD	chr10	70042414	70092686
3189	194.659	HNRNPH3	chr10	70091447	70102955
55680	158.876	RUFY2	chr10	70100861	70166948
1763	144.525	DNA2	chr10	70173818	70231732
8034	159.276	SLC25A16	chr10	70242087	70277977
80312	165.63	TET1	chr10	70320114	70454241
55749	183.279	CCAR1	chr10	70480898	70552136
219736	188.88	STOX1	chr10	70587291	70652818
79009	160.171	DDX50	chr10	70661031	70706605
9188	167.04	DDX21	chr10	70715876	70744827
26128	185.545	KIF1BP	chr10	70748474	70776741
5552	147.724	SRGN	chr10	70847199	70864569
9559	189.988	VPS26A	chr10	70883906	70934174
6832	141.151	SUPV3L1	chr10	70939957	70968856
80201	155.816	HKDC1	chr10	70980056	71027317
3098	149.988	HK1	chr10	71029753	71161639
6865	127.372	TACR2	chr10	71163955	71176676
23555	127.679	TSPAN15	chr10	71211220	71267427
50674	127.048	NEUROG3	chr10	71331788	71333212
219738	170.894	C10orf35	chr10	71390000	71393357
1305	169.321	COL13A1	chr10	71561641	71718906
55506	133.673	H2AFY2	chr10	71812354	71872042
84883	188.987	AIFM2	chr10	71872020	71892692
219743	205.112	TYSND1	chr10	71897734	71906498
56681	153.914	SAR1A	chr10	71909958	71930287
5464	168.421	PPA1	chr10	71962583	71993192
64106	126.237	NPFFR1	chr10	72014710	72043452
55222	136.353	LRRC20	chr10	72058723	72142408
1979	154.428	EIF4EBP2	chr10	72163858	72188376
4838	163.257	NODAL	chr10	72191689	72207706
27143	160.004	PALD1	chr10	72238561	72328208
5551	139.303	PRF1	chr10	72357101	72362533
140766	157.33	ADAMTS14	chr10	72432259	72522197
219793	162.726	TBATA	chr10	72530991	72542331
8879	171.763	SGPL1	chr10	72575701	72640934
5092	139.038	PCBD1	chr10	72642035	72648545
219699	169.283	UNC5B	chr10	72972289	73062637
55315	130.695	SLC29A3	chr10	73079007	73123149
64072	211.451	CDH23	chr10	73156688	73575706
414152	254.984	C10orf105	chr10	73471455	73497583
64115	178.285	VSIR	chr10	73507311	73533339
5660	159.267	PSAP	chr10	73576037	73611134
9469	174.574	CHST3	chr10	73724117	73773324
9806	163.995	SPOCK2	chr10	73818789	73848533
51008	143.685	ASCC1	chr10	73855787	73976201
119504	228.899	ANAPC16	chr10	73975755	73995620
54541	144.069	DDIT4	chr10	74033674	74035796
54788	182.182	DNAJB12	chr10	74092585	74114909
10367	154.807	MICU1	chr10	74127081	74385951
90550	168.594	MCU	chr10	74451886	74647454
170392	147.395	OIT3	chr10	74653311	74692796
84647	190.215	PLA2G12B	chr10	74694517	74714579
5033	166.321	P4HA1	chr10	74766977	74856734
25961	192.165	NUDT13	chr10	74870130	74891588
11319	154.232	ECD	chr10	74894279	74927855
317662	163.47	FAM149B1	chr10	74927874	75001941
23234	190.813	DNAJC9	chr10	75001711	75007091
51021	163.946	MRPS16	chr10	75008598	75012453
118491	167.197	CFAP70	chr10	75013513	75118619
310	203.897	ANXA7	chr10	75134856	75173845
118490	141.193	MSS51	chr10	75183334	75193321
5532	219.761	PPP3CB	chr10	75196183	75255784
159195	206.767	USP54	chr10	75257293	75351110
58529	138.304	MYOZ1	chr10	75391367	75401517
79933	144.777	SYNPO2L	chr10	75404636	75410799
729092	164.96	AGAP5	chr10	75434030	75457556
9632	149.879	SEC24C	chr10	75504128	75531935
170384	198.398	FUT11	chr10	75532046	75535978
118487	194.963	CHCHD1	chr10	75541805	75543408
23053	193.406	ZSWIM8	chr10	75545379	75561558
8509	152.44	NDST2	chr10	75561666	75571591
818	203.378	CAMK2G	chr10	75572256	75634351
5328	171.761	PLAU	chr10	75670856	75677260
7414	199.688	VCL	chr10	75757869	75879916
26985	223.16	AP3M1	chr10	75880012	75910845
132	209.752	ADK	chr10	75910940	76469063
23522	184.276	KAT6B	chr10	76586168	76792382
338599	230.386	DUPD1	chr10	76797591	76818274
51207	138.334	DUSP13	chr10	76854187	76868972
142891	166.907	SAMD8	chr10	76871390	76941883
7417	166.757	VDAC2	chr10	76969909	76991208
118881	169.57	COMTD1	chr10	76993726	76995772
84858	196.84	ZNF503	chr10	77039481	77161654
83938	145.141	LRMDA	chr10	77191401	78317135
3778	211.489	KCNMA1	chr10	78629356	79397579
9231	216.188	DLG5	chr10	79550546	79686350
11128	193.668	POLR3A	chr10	79734904	79789300
6229	168.555	RPS24	chr10	79793515	79800475
57178	168.556	ZMIZ1	chr10	80828789	81076287
10105	176.488	PPIF	chr10	81107217	81115091
219654	176.233	ZCCHC24	chr10	81142080	81205385
143244	240.365	EIF5AL1	chr10	81272354	81276194
729238	142.809	SFTPA2	chr10	81315605	81319629
653509	186.735	SFTPA1	chr10	81370692	81375201
729262	173.073	NUTM2B	chr10	81462980	81472515
6441	123.516	SFTPD	chr10	81697493	81708863
80195	138.802	TMEM254	chr10	81838399	81852309
219348	196.037	PLAC9	chr10	81891436	81904822
311	167.557	ANXA11	chr10	81914877	81965435
4143	139.468	MAT1A	chr10	82031573	82049436
143241	165.948	DYDC1	chr10	82095858	82116516
84332	138.06	DYDC2	chr10	82104498	82127831
84293	179.237	FAM213A	chr10	82167582	82192755
81619	152.945	TSPAN14	chr10	82214018	82282388
387694	148.622	SH2D4B	chr10	82297655	82406318
10718	202.431	NRG3	chr10	83635067	84746937
27069	173.41	GHITM	chr10	85899182	85913313
387695	186.172	C10orf99	chr10	85933551	85945052
92211	171.433	CDHR1	chr10	85954388	85978454
340745	240.985	LRIT2	chr10	85980246	85985347
26103	140.619	LRIT1	chr10	85991273	86001219
5995	145.236	RGR	chr10	86004806	86018946
54462	200.809	CCSER2	chr10	86088342	86133776
2894	198.03	GRID1	chr10	87359309	88126252
23063	206.946	WAPL	chr10	88195010	88281543
94233	148.756	OPN4	chr10	88414311	88426218
11155	190.892	LDB3	chr10	88428203	88495826
657	198.142	BMPR1A	chr10	88516393	88684947
79812	164.221	MMRN2	chr10	88695295	88717427
6623	154.988	SNCG	chr10	88715555	88723019
10974	140.673	ADIRF	chr10	88728185	88730668
643161	267.155	FAM25A	chr10	88780043	88784489
2746	174.419	GLUD1	chr10	88809956	88854806
54537	191.615	FAM35A	chr10	88854919	88951242
728118	235.48	NUTM2A	chr10	88985202	88994735
728130	189.594	NUTM2D	chr10	89117474	89130454
9562	164.616	MINPP1	chr10	89264220	89313220
9060	163.188	PAPSS2	chr10	89419473	89507464
84896	191.032	ATAD1	chr10	89511266	89577990
100144748	155.595	KLLN	chr10	89618915	89623196
5728	187.552	PTEN	chr10	89623192	89731689
55328	149.438	RNLS	chr10	90033618	90343084
142910	175.409	LIPJ	chr10	90346516	90366735
8513	112.498	LIPF	chr10	90424143	90438574
643414	241.873	LIPK	chr10	90484298	90512515
643418	241.12	LIPN	chr10	90521160	90538001
340654	238.541	LIPM	chr10	90562484	90580305
118932	153.232	ANKRD22	chr10	90579656	90611734
57559	172.009	STAMBPL1	chr10	90639941	90683261
59	173.454	ACTA2	chr10	90694828	90751156
355	153.79	FAS	chr10	90750313	90776820
9023	120.847	CH25H	chr10	90965691	90967073
3988	146.895	LIPA	chr10	90973323	91011798
3433	133.977	IFIT2	chr10	91061703	91069035
3437	135.233	IFIT3	chr10	91087573	91100727
439996	238.405	IFIT1B	chr10	91137810	91144964
3434	134.29	IFIT1	chr10	91152300	91166246
24138	131.981	IFIT5	chr10	91174322	91180761
387700	232.198	SLC16A12	chr10	91190048	91295315
53354	163.277	PANK1	chr10	91339251	91403650
9585	139.931	KIF20B	chr10	91461344	91534702
3363	183.268	HTR7	chr10	92500573	92617673
10556	162.809	RPP30	chr10	92631706	92661949
27063	116.094	ANKRD1	chr10	92671854	92681034
84333	217.772	PCGF5	chr10	92922766	93044090
143279	213	HECTD2	chr10	93168989	93274587
5507	153.961	PPP1R3C	chr10	93388195	93392860
80351	138.867	TNKS2	chr10	93558148	93625234
143282	156.711	FGFBP3	chr10	93666342	93669260
9044	168.893	BTAF1	chr10	93683733	93790082
22849	141.325	CPEB3	chr10	93808394	94050877
54708	167.084	42799	chr10	94050917	94113723
3416	178.386	IDE	chr10	94211438	94333854
3832	156.704	KIF11	chr10	94352822	94415154
3087	156.435	HHEX	chr10	94449678	94455410
54536	193.466	EXOC6	chr10	94586585	94819253
340665	253.993	CYP26C1	chr10	94821018	94828456
1592	140.502	CYP26A1	chr10	94833229	94837643
26509	155.36	MYOF	chr10	95066183	95242076
55165	151.932	CEP55	chr10	95256366	95288851
338557	229.526	FFAR4	chr10	95326419	95349831
5950	193.186	RBP4	chr10	95351590	95361503
5146	130.002	PDE6C	chr10	95372342	95425431
118924	200.125	FRA10AC1	chr10	95427637	95462331
9211	133.86	LGI1	chr10	95517563	95557933
159371	186.074	SLC35G1	chr10	95653724	95663583
51196	167.096	PLCE1	chr10	95753743	96088150
64318	178.915	NOC3L	chr10	96092980	96122735
